"year","local_code","local_name","vehicle_type","maker","model","national_subsidy_manwon","local_subsidy_manwon","total_subsidy_manwon","source"
"2026","4415","공주시","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4415","공주시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4415","공주시","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4415","공주시","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4418","보령시","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4418","보령시","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4418","보령시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4418","보령시","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4418","보령시","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4420","아산시","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4420","아산시","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4420","아산시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4420","아산시","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4420","아산시","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4421","서산시","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4421","서산시","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4421","서산시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4421","서산시","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4421","서산시","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4423","논산시","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4423","논산시","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4423","논산시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4423","논산시","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4423","논산시","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4425","계룡시","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4425","계룡시","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4425","계룡시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4425","계룡시","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4425","계룡시","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4427","당진시","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4427","당진시","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4427","당진시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4427","당진시","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4427","당진시","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4471","금산군","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4471","금산군","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4471","금산군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4471","금산군","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4471","금산군","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4476","부여군","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4476","부여군","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4476","부여군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4476","부여군","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4476","부여군","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4477","서천군","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4477","서천군","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4477","서천군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4477","서천군","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4477","서천군","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4479","청양군","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4479","청양군","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4479","청양군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4479","청양군","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4479","청양군","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4480","홍성군","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4480","홍성군","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4480","홍성군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4480","홍성군","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4480","홍성군","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4481","예산군","일반승용","테슬라코리아","Model 3 Performance","200","207","407","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4481","예산군","일반승용","테슬라코리아","Model 3 RWD","168","174","342","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4481","예산군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","435","855","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4481","예산군","일반승용","테슬라코리아","Model Y Premium RWD","170","176","346","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4481","예산군","일반승용","테슬라코리아","Model Y Premium Long Range","210","217","427","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","44825","태안군","일반승용","테슬라코리아","Model 3 Performance","200","0","200","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","44825","태안군","일반승용","테슬라코리아","Model 3 RWD","168","0","168","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","44825","태안군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","0","420","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","44825","태안군","일반승용","테슬라코리아","Model Y Premium RWD","170","0","170","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","44825","태안군","일반승용","테슬라코리아","Model Y Premium Long Range","210","0","210","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4511","전주시","일반승용","테슬라코리아","Model 3 Performance","200","217","417","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4511","전주시","일반승용","테슬라코리아","Model 3 RWD","168","182","350","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4511","전주시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","456","876","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4511","전주시","일반승용","테슬라코리아","Model Y Premium RWD","170","184","354","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4511","전주시","일반승용","테슬라코리아","Model Y Premium Long Range","210","228","438","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4514","익산시","일반승용","테슬라코리아","Model 3 Performance","200","217","417","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4514","익산시","일반승용","테슬라코리아","Model 3 RWD","168","182","350","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4514","익산시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","456","876","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4514","익산시","일반승용","테슬라코리아","Model Y Premium RWD","170","184","354","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4514","익산시","일반승용","테슬라코리아","Model Y Premium Long Range","210","228","438","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4518","정읍시","일반승용","테슬라코리아","Model 3 Performance","200","217","417","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4518","정읍시","일반승용","테슬라코리아","Model 3 RWD","168","182","350","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4518","정읍시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","456","876","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4518","정읍시","일반승용","테슬라코리아","Model Y Premium RWD","170","184","354","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4518","정읍시","일반승용","테슬라코리아","Model Y Premium Long Range","210","228","438","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4519","남원시","일반승용","테슬라코리아","Model 3 Performance","200","217","417","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4519","남원시","일반승용","테슬라코리아","Model 3 RWD","168","182","350","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4519","남원시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","456","876","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4519","남원시","일반승용","테슬라코리아","Model Y Premium RWD","170","184","354","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4519","남원시","일반승용","테슬라코리아","Model Y Premium Long Range","210","228","438","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4572","진안군","일반승용","테슬라코리아","Model 3 Performance","200","217","417","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4572","진안군","일반승용","테슬라코리아","Model 3 RWD","168","182","350","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4572","진안군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","456","876","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4572","진안군","일반승용","테슬라코리아","Model Y Premium RWD","170","184","354","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4572","진안군","일반승용","테슬라코리아","Model Y Premium Long Range","210","228","438","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4573","무주군","일반승용","테슬라코리아","Model 3 Performance","200","217","417","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4573","무주군","일반승용","테슬라코리아","Model 3 RWD","168","182","350","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4573","무주군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","456","876","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4573","무주군","일반승용","테슬라코리아","Model Y Premium RWD","170","184","354","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4573","무주군","일반승용","테슬라코리아","Model Y Premium Long Range","210","228","438","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4577","순창군","일반승용","테슬라코리아","Model 3 Performance","200","217","417","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4577","순창군","일반승용","테슬라코리아","Model 3 RWD","168","182","350","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4577","순창군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","456","876","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4577","순창군","일반승용","테슬라코리아","Model Y Premium RWD","170","184","354","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4577","순창군","일반승용","테슬라코리아","Model Y Premium Long Range","210","228","438","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4611","목포시","일반승용","테슬라코리아","Model 3 Performance","200","140","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4611","목포시","일반승용","테슬라코리아","Model 3 RWD","168","150","318","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4611","목포시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","294","714","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4611","목포시","일반승용","테슬라코리아","Model Y Premium RWD","170","119","289","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4611","목포시","일반승용","테슬라코리아","Model Y Premium Long Range","210","147","357","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4613","여수시","일반승용","테슬라코리아","Model 3 Performance","200","140","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4613","여수시","일반승용","테슬라코리아","Model 3 RWD","168","150","318","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4613","여수시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","294","714","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4613","여수시","일반승용","테슬라코리아","Model Y Premium RWD","170","119","289","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4613","여수시","일반승용","테슬라코리아","Model Y Premium Long Range","210","147","357","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4615","순천시","일반승용","테슬라코리아","Model 3 Performance","200","140","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4615","순천시","일반승용","테슬라코리아","Model 3 RWD","168","150","318","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4615","순천시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","294","714","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4615","순천시","일반승용","테슬라코리아","Model Y Premium RWD","170","119","289","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4615","순천시","일반승용","테슬라코리아","Model Y Premium Long Range","210","147","357","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4617","나주시","일반승용","테슬라코리아","Model 3 Performance","200","200","400","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4617","나주시","일반승용","테슬라코리아","Model 3 RWD","168","168","336","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4617","나주시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","420","840","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4617","나주시","일반승용","테슬라코리아","Model Y Premium RWD","170","170","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4617","나주시","일반승용","테슬라코리아","Model Y Premium Long Range","210","210","420","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4623","광양시","일반승용","테슬라코리아","Model 3 Performance","200","140","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4623","광양시","일반승용","테슬라코리아","Model 3 RWD","168","150","318","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4623","광양시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","294","714","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4623","광양시","일반승용","테슬라코리아","Model Y Premium RWD","170","119","289","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4623","광양시","일반승용","테슬라코리아","Model Y Premium Long Range","210","147","357","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4671","담양군","일반승용","테슬라코리아","Model 3 Performance","200","266","466","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4671","담양군","일반승용","테슬라코리아","Model 3 RWD","168","224","392","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4671","담양군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","560","980","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4671","담양군","일반승용","테슬라코리아","Model Y Premium RWD","170","226","396","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4671","담양군","일반승용","테슬라코리아","Model Y Premium Long Range","210","280","490","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4672","곡성군","일반승용","테슬라코리아","Model 3 Performance","200","200","400","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4672","곡성군","일반승용","테슬라코리아","Model 3 RWD","168","168","336","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4672","곡성군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","420","840","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4672","곡성군","일반승용","테슬라코리아","Model Y Premium RWD","170","170","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4672","곡성군","일반승용","테슬라코리아","Model Y Premium Long Range","210","210","420","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4673","구례군","일반승용","테슬라코리아","Model 3 Performance","200","258","458","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4673","구례군","일반승용","테슬라코리아","Model 3 RWD","168","217","385","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4673","구례군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","543","963","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4673","구례군","일반승용","테슬라코리아","Model Y Premium RWD","170","219","389","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4673","구례군","일반승용","테슬라코리아","Model Y Premium Long Range","210","271","481","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4677","고흥군","일반승용","테슬라코리아","Model 3 Performance","200","300","500","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4677","고흥군","일반승용","테슬라코리아","Model 3 RWD","168","252","420","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4677","고흥군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","630","1050","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4677","고흥군","일반승용","테슬라코리아","Model Y Premium RWD","170","255","425","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4677","고흥군","일반승용","테슬라코리아","Model Y Premium Long Range","210","315","525","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4678","보성군","일반승용","테슬라코리아","Model 3 Performance","200","300","500","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4678","보성군","일반승용","테슬라코리아","Model 3 RWD","168","252","420","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4678","보성군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","630","1050","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4678","보성군","일반승용","테슬라코리아","Model Y Premium RWD","170","255","425","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4678","보성군","일반승용","테슬라코리아","Model Y Premium Long Range","210","315","525","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4679","화순군","일반승용","테슬라코리아","Model 3 Performance","200","200","400","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4679","화순군","일반승용","테슬라코리아","Model 3 RWD","168","168","336","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4679","화순군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","420","840","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4679","화순군","일반승용","테슬라코리아","Model Y Premium RWD","170","170","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4679","화순군","일반승용","테슬라코리아","Model Y Premium Long Range","210","210","420","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4680","장흥군","일반승용","테슬라코리아","Model 3 Performance","200","266","466","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4680","장흥군","일반승용","테슬라코리아","Model 3 RWD","168","224","392","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4680","장흥군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","560","980","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4680","장흥군","일반승용","테슬라코리아","Model Y Premium RWD","170","226","396","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4680","장흥군","일반승용","테슬라코리아","Model Y Premium Long Range","210","280","490","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4681","강진군","일반승용","테슬라코리아","Model 3 Performance","200","266","466","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4681","강진군","일반승용","테슬라코리아","Model 3 RWD","168","224","392","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4681","강진군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","560","980","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4681","강진군","일반승용","테슬라코리아","Model Y Premium RWD","170","226","396","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4681","강진군","일반승용","테슬라코리아","Model Y Premium Long Range","210","280","490","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4682","해남군","일반승용","테슬라코리아","Model 3 Performance","200","275","475","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4682","해남군","일반승용","테슬라코리아","Model 3 RWD","168","318","486","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4682","해남군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","570","990","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4682","해남군","일반승용","테슬라코리아","Model Y Premium RWD","170","245","415","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4682","해남군","일반승용","테슬라코리아","Model Y Premium Long Range","210","285","495","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4683","영암군","일반승용","테슬라코리아","Model 3 Performance","200","215","415","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
